Date,Site,Transect,Round,Long_Station,Size_class_mm,Category_total
2/24/2021,Little Creek eFishing,1,2,11,256,0
2/24/2021,Little Creek eFishing,1,2,11,180,0
2/24/2021,Little Creek eFishing,1,2,11,128,1
2/24/2021,Little Creek eFishing,1,2,11,90,1
2/24/2021,Little Creek eFishing,1,2,11,64,1
2/24/2021,Little Creek eFishing,1,2,11,45,1
2/24/2021,Little Creek eFishing,1,2,11,32,4
2/24/2021,Little Creek eFishing,1,2,11,22.6,7
2/24/2021,Little Creek eFishing,1,2,11,16,9
2/24/2021,Little Creek eFishing,1,2,11,11.3,4
2/24/2021,Little Creek eFishing,1,2,11,8,4
2/24/2021,Little Creek eFishing,1,2,11,5.6,4
2/24/2021,Little Creek eFishing,1,2,11,4,1
2/24/2021,Little Creek eFishing,1,2,11,2.8,1
2/24/2021,Little Creek eFishing,1,2,11,2,1
2/24/2021,Little Creek eFishing,1,2,11,1.9,61
2/24/2021,Little Creek eFishing,2,2,11,256,8
2/24/2021,Little Creek eFishing,2,2,11,180,0
2/24/2021,Little Creek eFishing,2,2,11,128,0
2/24/2021,Little Creek eFishing,2,2,11,90,3
2/24/2021,Little Creek eFishing,2,2,11,64,1
2/24/2021,Little Creek eFishing,2,2,11,45,1
2/24/2021,Little Creek eFishing,2,2,11,32,1
2/24/2021,Little Creek eFishing,2,2,11,22.6,3
2/24/2021,Little Creek eFishing,2,2,11,16,5
2/24/2021,Little Creek eFishing,2,2,11,11.3,5
2/24/2021,Little Creek eFishing,2,2,11,8,4
2/24/2021,Little Creek eFishing,2,2,11,5.6,2
2/24/2021,Little Creek eFishing,2,2,11,4,6
2/24/2021,Little Creek eFishing,2,2,11,2.8,1
2/24/2021,Little Creek eFishing,2,2,11,2,0
2/24/2021,Little Creek eFishing,2,2,11,1.9,60
2/24/2021,Little Creek eFishing,3,2,11,256,17
2/24/2021,Little Creek eFishing,3,2,11,180,0
2/24/2021,Little Creek eFishing,3,2,11,128,0
2/24/2021,Little Creek eFishing,3,2,11,90,4
2/24/2021,Little Creek eFishing,3,2,11,64,4
2/24/2021,Little Creek eFishing,3,2,11,45,3
2/24/2021,Little Creek eFishing,3,2,11,32,2
2/24/2021,Little Creek eFishing,3,2,11,22.6,3
2/24/2021,Little Creek eFishing,3,2,11,16,3
2/24/2021,Little Creek eFishing,3,2,11,11.3,1
2/24/2021,Little Creek eFishing,3,2,11,8,3
2/24/2021,Little Creek eFishing,3,2,11,5.6,4
2/24/2021,Little Creek eFishing,3,2,11,4,2
2/24/2021,Little Creek eFishing,3,2,11,2.8,0
2/24/2021,Little Creek eFishing,3,2,11,2,0
2/24/2021,Little Creek eFishing,3,2,11,1.9,54
6/22/2021,Little Creek eFishing,1,3,11,256,0
6/22/2021,Little Creek eFishing,1,3,11,180,0
6/22/2021,Little Creek eFishing,1,3,11,128,0
6/22/2021,Little Creek eFishing,1,3,11,90,3
6/22/2021,Little Creek eFishing,1,3,11,64,6
6/22/2021,Little Creek eFishing,1,3,11,45,1
6/22/2021,Little Creek eFishing,1,3,11,32,4
6/22/2021,Little Creek eFishing,1,3,11,22.6,1
6/22/2021,Little Creek eFishing,1,3,11,16,2
6/22/2021,Little Creek eFishing,1,3,11,11.3,2
6/22/2021,Little Creek eFishing,1,3,11,8,3
6/22/2021,Little Creek eFishing,1,3,11,5.6,2
6/22/2021,Little Creek eFishing,1,3,11,4,3
6/22/2021,Little Creek eFishing,1,3,11,2.8,0
6/22/2021,Little Creek eFishing,1,3,11,2,0
6/22/2021,Little Creek eFishing,1,3,11,1.9,73
6/22/2021,Little Creek eFishing,2,3,11,256,0
6/22/2021,Little Creek eFishing,2,3,11,180,0
6/22/2021,Little Creek eFishing,2,3,11,128,0
6/22/2021,Little Creek eFishing,2,3,11,90,3
6/22/2021,Little Creek eFishing,2,3,11,64,2
6/22/2021,Little Creek eFishing,2,3,11,45,4
6/22/2021,Little Creek eFishing,2,3,11,32,3
6/22/2021,Little Creek eFishing,2,3,11,22.6,3
6/22/2021,Little Creek eFishing,2,3,11,16,5
6/22/2021,Little Creek eFishing,2,3,11,11.3,5
6/22/2021,Little Creek eFishing,2,3,11,8,2
6/22/2021,Little Creek eFishing,2,3,11,5.6,1
6/22/2021,Little Creek eFishing,2,3,11,4,1
6/22/2021,Little Creek eFishing,2,3,11,2.8,2
6/22/2021,Little Creek eFishing,2,3,11,2,0
6/22/2021,Little Creek eFishing,2,3,11,1.9,69
6/22/2021,Little Creek eFishing,3,3,11,256,17
6/22/2021,Little Creek eFishing,3,3,11,180,0
6/22/2021,Little Creek eFishing,3,3,11,128,3
6/22/2021,Little Creek eFishing,3,3,11,90,0
6/22/2021,Little Creek eFishing,3,3,11,64,2
6/22/2021,Little Creek eFishing,3,3,11,45,4
6/22/2021,Little Creek eFishing,3,3,11,32,5
6/22/2021,Little Creek eFishing,3,3,11,22.6,0
6/22/2021,Little Creek eFishing,3,3,11,16,2
6/22/2021,Little Creek eFishing,3,3,11,11.3,2
6/22/2021,Little Creek eFishing,3,3,11,8,0
6/22/2021,Little Creek eFishing,3,3,11,5.6,1
6/22/2021,Little Creek eFishing,3,3,11,4,4
6/22/2021,Little Creek eFishing,3,3,11,2.8,0
6/22/2021,Little Creek eFishing,3,3,11,2,0
6/22/2021,Little Creek eFishing,3,3,11,1.9,60
10/21/2020,Lower Mainstem eFishing,1,1,1,256,0
10/21/2020,Lower Mainstem eFishing,1,1,1,180,0
10/21/2020,Lower Mainstem eFishing,1,1,1,128,6
10/21/2020,Lower Mainstem eFishing,1,1,1,90,8
10/21/2020,Lower Mainstem eFishing,1,1,1,64,1
10/21/2020,Lower Mainstem eFishing,1,1,1,45,3
10/21/2020,Lower Mainstem eFishing,1,1,1,32,5
10/21/2020,Lower Mainstem eFishing,1,1,1,22.6,5
10/21/2020,Lower Mainstem eFishing,1,1,1,16,7
10/21/2020,Lower Mainstem eFishing,1,1,1,11.3,5
10/21/2020,Lower Mainstem eFishing,1,1,1,8,4
10/21/2020,Lower Mainstem eFishing,1,1,1,5.6,3
10/21/2020,Lower Mainstem eFishing,1,1,1,4,2
10/21/2020,Lower Mainstem eFishing,1,1,1,2.8,1
10/21/2020,Lower Mainstem eFishing,1,1,1,2,0
10/21/2020,Lower Mainstem eFishing,1,1,1,1.9,50
10/21/2020,Lower Mainstem eFishing,2,1,1,256,0
10/21/2020,Lower Mainstem eFishing,2,1,1,180,4
10/21/2020,Lower Mainstem eFishing,2,1,1,128,7
10/21/2020,Lower Mainstem eFishing,2,1,1,90,8
10/21/2020,Lower Mainstem eFishing,2,1,1,64,8
10/21/2020,Lower Mainstem eFishing,2,1,1,45,10
10/21/2020,Lower Mainstem eFishing,2,1,1,32,4
10/21/2020,Lower Mainstem eFishing,2,1,1,22.6,3
10/21/2020,Lower Mainstem eFishing,2,1,1,16,3
10/21/2020,Lower Mainstem eFishing,2,1,1,11.3,5
10/21/2020,Lower Mainstem eFishing,2,1,1,8,0
10/21/2020,Lower Mainstem eFishing,2,1,1,5.6,4
10/21/2020,Lower Mainstem eFishing,2,1,1,4,15
10/21/2020,Lower Mainstem eFishing,2,1,1,2.8,8
10/21/2020,Lower Mainstem eFishing,2,1,1,2,2
10/21/2020,Lower Mainstem eFishing,2,1,1,1.9,19
10/21/2020,Lower Mainstem eFishing,3,1,1,256,0
10/21/2020,Lower Mainstem eFishing,3,1,1,180,7
10/21/2020,Lower Mainstem eFishing,3,1,1,128,9
10/21/2020,Lower Mainstem eFishing,3,1,1,90,6
10/21/2020,Lower Mainstem eFishing,3,1,1,64,3
10/21/2020,Lower Mainstem eFishing,3,1,1,45,4
10/21/2020,Lower Mainstem eFishing,3,1,1,32,1
10/21/2020,Lower Mainstem eFishing,3,1,1,22.6,2
10/21/2020,Lower Mainstem eFishing,3,1,1,16,0
10/21/2020,Lower Mainstem eFishing,3,1,1,11.3,3
10/21/2020,Lower Mainstem eFishing,3,1,1,8,2
10/21/2020,Lower Mainstem eFishing,3,1,1,5.6,3
10/21/2020,Lower Mainstem eFishing,3,1,1,4,13
10/21/2020,Lower Mainstem eFishing,3,1,1,2.8,6
10/21/2020,Lower Mainstem eFishing,3,1,1,2,0
10/21/2020,Lower Mainstem eFishing,3,1,1,1.9,41
2/24/2021,Lower Mainstem eFishing,1,2,1,256,0
2/24/2021,Lower Mainstem eFishing,1,2,1,180,0
2/24/2021,Lower Mainstem eFishing,1,2,1,128,4
2/24/2021,Lower Mainstem eFishing,1,2,1,90,2
2/24/2021,Lower Mainstem eFishing,1,2,1,64,5
2/24/2021,Lower Mainstem eFishing,1,2,1,45,6
2/24/2021,Lower Mainstem eFishing,1,2,1,32,14
2/24/2021,Lower Mainstem eFishing,1,2,1,22.6,10
2/24/2021,Lower Mainstem eFishing,1,2,1,16,5
2/24/2021,Lower Mainstem eFishing,1,2,1,11.3,6
2/24/2021,Lower Mainstem eFishing,1,2,1,8,4
2/24/2021,Lower Mainstem eFishing,1,2,1,5.6,3
2/24/2021,Lower Mainstem eFishing,1,2,1,4,1
2/24/2021,Lower Mainstem eFishing,1,2,1,2.8,0
2/24/2021,Lower Mainstem eFishing,1,2,1,2,0
2/24/2021,Lower Mainstem eFishing,1,2,1,1.9,40
2/24/2021,Lower Mainstem eFishing,3,2,1,256,9
2/24/2021,Lower Mainstem eFishing,3,2,1,180,0
2/24/2021,Lower Mainstem eFishing,3,2,1,128,0
2/24/2021,Lower Mainstem eFishing,3,2,1,90,0
2/24/2021,Lower Mainstem eFishing,3,2,1,64,4
2/24/2021,Lower Mainstem eFishing,3,2,1,45,5
2/24/2021,Lower Mainstem eFishing,3,2,1,32,9
2/24/2021,Lower Mainstem eFishing,3,2,1,22.6,6
2/24/2021,Lower Mainstem eFishing,3,2,1,16,7
2/24/2021,Lower Mainstem eFishing,3,2,1,11.3,2
2/24/2021,Lower Mainstem eFishing,3,2,1,8,8
2/24/2021,Lower Mainstem eFishing,3,2,1,5.6,6
2/24/2021,Lower Mainstem eFishing,3,2,1,4,5
2/24/2021,Lower Mainstem eFishing,3,2,1,2.8,3
2/24/2021,Lower Mainstem eFishing,3,2,1,2,4
2/24/2021,Lower Mainstem eFishing,3,2,1,1.9,32
3/4/2021,Lower Mainstem eFishing,2,2,1,256,14
3/4/2021,Lower Mainstem eFishing,2,2,1,180,0
3/4/2021,Lower Mainstem eFishing,2,2,1,128,3
3/4/2021,Lower Mainstem eFishing,2,2,1,90,2
3/4/2021,Lower Mainstem eFishing,2,2,1,64,5
3/4/2021,Lower Mainstem eFishing,2,2,1,45,7
3/4/2021,Lower Mainstem eFishing,2,2,1,32,7
3/4/2021,Lower Mainstem eFishing,2,2,1,22.6,1
3/4/2021,Lower Mainstem eFishing,2,2,1,16,4
3/4/2021,Lower Mainstem eFishing,2,2,1,11.3,0
3/4/2021,Lower Mainstem eFishing,2,2,1,8,1
3/4/2021,Lower Mainstem eFishing,2,2,1,5.6,2
3/4/2021,Lower Mainstem eFishing,2,2,1,4,0
3/4/2021,Lower Mainstem eFishing,2,2,1,2.8,0
3/4/2021,Lower Mainstem eFishing,2,2,1,2,0
3/4/2021,Lower Mainstem eFishing,2,2,1,1.9,54
6/23/2021,Lower Mainstem eFishing ,1,3,1,256,0
6/23/2021,Lower Mainstem eFishing ,1,3,1,180,0
6/23/2021,Lower Mainstem eFishing ,1,3,1,128,1
6/23/2021,Lower Mainstem eFishing ,1,3,1,90,0
6/23/2021,Lower Mainstem eFishing ,1,3,1,64,2
6/23/2021,Lower Mainstem eFishing ,1,3,1,45,1
6/23/2021,Lower Mainstem eFishing ,1,3,1,32,1
6/23/2021,Lower Mainstem eFishing ,1,3,1,22.6,0
6/23/2021,Lower Mainstem eFishing ,1,3,1,16,2
6/23/2021,Lower Mainstem eFishing ,1,3,1,11.3,3
6/23/2021,Lower Mainstem eFishing ,1,3,1,8,0
6/23/2021,Lower Mainstem eFishing ,1,3,1,5.6,2
6/23/2021,Lower Mainstem eFishing ,1,3,1,4,3
6/23/2021,Lower Mainstem eFishing ,1,3,1,2.8,2
6/23/2021,Lower Mainstem eFishing ,1,3,1,2,0
6/23/2021,Lower Mainstem eFishing ,1,3,1,1.9,83
6/23/2021,Lower Mainstem eFishing ,2,3,1,256,0
6/23/2021,Lower Mainstem eFishing ,2,3,1,180,0
6/23/2021,Lower Mainstem eFishing ,2,3,1,128,8
6/23/2021,Lower Mainstem eFishing ,2,3,1,90,5
6/23/2021,Lower Mainstem eFishing ,2,3,1,64,0
6/23/2021,Lower Mainstem eFishing ,2,3,1,45,0
6/23/2021,Lower Mainstem eFishing ,2,3,1,32,4
6/23/2021,Lower Mainstem eFishing ,2,3,1,22.6,4
6/23/2021,Lower Mainstem eFishing ,2,3,1,16,4
6/23/2021,Lower Mainstem eFishing ,2,3,1,11.3,1
6/23/2021,Lower Mainstem eFishing ,2,3,1,8,3
6/23/2021,Lower Mainstem eFishing ,2,3,1,5.6,0
6/23/2021,Lower Mainstem eFishing ,2,3,1,4,6
6/23/2021,Lower Mainstem eFishing ,2,3,1,2.8,2
6/23/2021,Lower Mainstem eFishing ,2,3,1,2,0
6/23/2021,Lower Mainstem eFishing ,2,3,1,1.9,63
6/23/2021,Lower Mainstem eFishing ,3,3,1,256,0
6/23/2021,Lower Mainstem eFishing ,3,3,1,180,4
6/23/2021,Lower Mainstem eFishing ,3,3,1,128,4
6/23/2021,Lower Mainstem eFishing ,3,3,1,90,5
6/23/2021,Lower Mainstem eFishing ,3,3,1,64,1
6/23/2021,Lower Mainstem eFishing ,3,3,1,45,1
6/23/2021,Lower Mainstem eFishing ,3,3,1,32,0
6/23/2021,Lower Mainstem eFishing ,3,3,1,22.6,1
6/23/2021,Lower Mainstem eFishing ,3,3,1,16,1
6/23/2021,Lower Mainstem eFishing ,3,3,1,11.3,0
6/23/2021,Lower Mainstem eFishing ,3,3,1,8,1
6/23/2021,Lower Mainstem eFishing ,3,3,1,5.6,5
6/23/2021,Lower Mainstem eFishing ,3,3,1,4,6
6/23/2021,Lower Mainstem eFishing ,3,3,1,2.8,1
6/23/2021,Lower Mainstem eFishing ,3,3,1,2,0
6/23/2021,Lower Mainstem eFishing ,3,3,1,1.9,70
11/20/2020,PCX-1,0,1,2,256,0
11/20/2020,PCX-1,0,1,2,180,5
11/20/2020,PCX-1,0,1,2,128,6
11/20/2020,PCX-1,0,1,2,90,10
11/20/2020,PCX-1,0,1,2,64,6
11/20/2020,PCX-1,0,1,2,45,12
11/20/2020,PCX-1,0,1,2,32,4
11/20/2020,PCX-1,0,1,2,22.6,10
11/20/2020,PCX-1,0,1,2,16,4
11/20/2020,PCX-1,0,1,2,11.3,9
11/20/2020,PCX-1,0,1,2,8,2
11/20/2020,PCX-1,0,1,2,5.6,1
11/20/2020,PCX-1,0,1,2,4,1
11/20/2020,PCX-1,0,1,2,2.8,0
11/20/2020,PCX-1,0,1,2,2,0
11/20/2020,PCX-1,0,1,2,1.9,30
3/4/2021,PCX-1,0,2,2,256,6
3/4/2021,PCX-1,0,2,2,180,4
3/4/2021,PCX-1,0,2,2,128,0
3/4/2021,PCX-1,0,2,2,90,4
3/4/2021,PCX-1,0,2,2,64,9
3/4/2021,PCX-1,0,2,2,45,7
3/4/2021,PCX-1,0,2,2,32,4
3/4/2021,PCX-1,0,2,2,22.6,8
3/4/2021,PCX-1,0,2,2,16,3
3/4/2021,PCX-1,0,2,2,11.3,6
3/4/2021,PCX-1,0,2,2,8,6
3/4/2021,PCX-1,0,2,2,5.6,5
3/4/2021,PCX-1,0,2,2,4,4
3/4/2021,PCX-1,0,2,2,2.8,7
3/4/2021,PCX-1,0,2,2,2,3
3/4/2021,PCX-1,0,2,2,1.9,24
6/8/2021,PCX-1,0,3,2,256,9
6/8/2021,PCX-1,0,3,2,180,0
6/8/2021,PCX-1,0,3,2,128,0
6/8/2021,PCX-1,0,3,2,90,7
6/8/2021,PCX-1,0,3,2,64,6
6/8/2021,PCX-1,0,3,2,45,6
6/8/2021,PCX-1,0,3,2,32,10
6/8/2021,PCX-1,0,3,2,22.6,4
6/8/2021,PCX-1,0,3,2,16,10
6/8/2021,PCX-1,0,3,2,11.3,5
6/8/2021,PCX-1,0,3,2,8,3
6/8/2021,PCX-1,0,3,2,5.6,4
6/8/2021,PCX-1,0,3,2,4,5
6/8/2021,PCX-1,0,3,2,2.8,3
6/8/2021,PCX-1,0,3,2,2,0
6/8/2021,PCX-1,0,3,2,1.9,28
11/20/2020,PCX-2,0,1,3,256,19
11/20/2020,PCX-2,0,1,3,180,1
11/20/2020,PCX-2,0,1,3,128,15
11/20/2020,PCX-2,0,1,3,90,7
11/20/2020,PCX-2,0,1,3,64,7
11/20/2020,PCX-2,0,1,3,45,3
11/20/2020,PCX-2,0,1,3,32,5
11/20/2020,PCX-2,0,1,3,22.6,0
11/20/2020,PCX-2,0,1,3,16,1
11/20/2020,PCX-2,0,1,3,11.3,3
11/20/2020,PCX-2,0,1,3,8,3
11/20/2020,PCX-2,0,1,3,5.6,3
11/20/2020,PCX-2,0,1,3,4,3
11/20/2020,PCX-2,0,1,3,2.8,2
11/20/2020,PCX-2,0,1,3,2,1
11/20/2020,PCX-2,0,1,3,1.9,27
3/4/2021,PCX-2,0,2,3,256,23
3/4/2021,PCX-2,0,2,3,180,0
3/4/2021,PCX-2,0,2,3,128,3
3/4/2021,PCX-2,0,2,3,90,4
3/4/2021,PCX-2,0,2,3,64,3
3/4/2021,PCX-2,0,2,3,45,2
3/4/2021,PCX-2,0,2,3,32,0
3/4/2021,PCX-2,0,2,3,22.6,1
3/4/2021,PCX-2,0,2,3,16,2
3/4/2021,PCX-2,0,2,3,11.3,3
3/4/2021,PCX-2,0,2,3,8,0
3/4/2021,PCX-2,0,2,3,5.6,1
3/4/2021,PCX-2,0,2,3,4,4
3/4/2021,PCX-2,0,2,3,2.8,1
3/4/2021,PCX-2,0,2,3,2,3
3/4/2021,PCX-2,0,2,3,1.9,50
6/8/2021,PCX-2,0,3,3,256,21
6/8/2021,PCX-2,0,3,3,180,0
6/8/2021,PCX-2,0,3,3,128,0
6/8/2021,PCX-2,0,3,3,90,3
6/8/2021,PCX-2,0,3,3,64,3
6/8/2021,PCX-2,0,3,3,45,5
6/8/2021,PCX-2,0,3,3,32,2
6/8/2021,PCX-2,0,3,3,22.6,2
6/8/2021,PCX-2,0,3,3,16,3
6/8/2021,PCX-2,0,3,3,11.3,2
6/8/2021,PCX-2,0,3,3,8,2
6/8/2021,PCX-2,0,3,3,5.6,0
6/8/2021,PCX-2,0,3,3,4,1
6/8/2021,PCX-2,0,3,3,2.8,5
6/8/2021,PCX-2,0,3,3,2,0
6/8/2021,PCX-2,0,3,3,1.9,51
11/20/2020,PCX-3,0,1,8,256,1
11/20/2020,PCX-3,0,1,8,180,2
11/20/2020,PCX-3,0,1,8,128,9
11/20/2020,PCX-3,0,1,8,90,7
11/20/2020,PCX-3,0,1,8,64,4
11/20/2020,PCX-3,0,1,8,45,4
11/20/2020,PCX-3,0,1,8,32,1
11/20/2020,PCX-3,0,1,8,22.6,3
11/20/2020,PCX-3,0,1,8,16,3
11/20/2020,PCX-3,0,1,8,11.3,3
11/20/2020,PCX-3,0,1,8,8,1
11/20/2020,PCX-3,0,1,8,5.6,2
11/20/2020,PCX-3,0,1,8,4,2
11/20/2020,PCX-3,0,1,8,2.8,5
11/20/2020,PCX-3,0,1,8,2,0
11/20/2020,PCX-3,0,1,8,1.9,53
3/4/2021,PCX-3,0,2,8,256,11
3/4/2021,PCX-3,0,2,8,180,1
3/4/2021,PCX-3,0,2,8,128,7
3/4/2021,PCX-3,0,2,8,90,4
3/4/2021,PCX-3,0,2,8,64,7
3/4/2021,PCX-3,0,2,8,45,3
3/4/2021,PCX-3,0,2,8,32,3
3/4/2021,PCX-3,0,2,8,22.6,2
3/4/2021,PCX-3,0,2,8,16,4
3/4/2021,PCX-3,0,2,8,11.3,2
3/4/2021,PCX-3,0,2,8,8,1
3/4/2021,PCX-3,0,2,8,5.6,4
3/4/2021,PCX-3,0,2,8,4,1
3/4/2021,PCX-3,0,2,8,2.8,0
3/4/2021,PCX-3,0,2,8,2,0
3/4/2021,PCX-3,0,2,8,1.9,50
6/8/2021,PCX-3,0,3,8,256,18
6/8/2021,PCX-3,0,3,8,180,1
6/8/2021,PCX-3,0,3,8,128,2
6/8/2021,PCX-3,0,3,8,90,4
6/8/2021,PCX-3,0,3,8,64,4
6/8/2021,PCX-3,0,3,8,45,1
6/8/2021,PCX-3,0,3,8,32,1
6/8/2021,PCX-3,0,3,8,22.6,1
6/8/2021,PCX-3,0,3,8,16,1
6/8/2021,PCX-3,0,3,8,11.3,1
6/8/2021,PCX-3,0,3,8,8,3
6/8/2021,PCX-3,0,3,8,5.6,3
6/8/2021,PCX-3,0,3,8,4,7
6/8/2021,PCX-3,0,3,8,2.8,1
6/8/2021,PCX-3,0,3,8,2,0
6/8/2021,PCX-3,0,3,8,1.9,52
11/20/2020,PCX-4,0,1,4,256,0
11/20/2020,PCX-4,0,1,4,180,0
11/20/2020,PCX-4,0,1,4,128,3
11/20/2020,PCX-4,0,1,4,90,0
11/20/2020,PCX-4,0,1,4,64,3
11/20/2020,PCX-4,0,1,4,45,9
11/20/2020,PCX-4,0,1,4,32,8
11/20/2020,PCX-4,0,1,4,22.6,11
11/20/2020,PCX-4,0,1,4,16,5
11/20/2020,PCX-4,0,1,4,11.3,2
11/20/2020,PCX-4,0,1,4,8,0
11/20/2020,PCX-4,0,1,4,5.6,0
11/20/2020,PCX-4,0,1,4,4,1
11/20/2020,PCX-4,0,1,4,2.8,0
11/20/2020,PCX-4,0,1,4,2,0
11/20/2020,PCX-4,0,1,4,1.9,58
3/4/2021,PCX-4,0,2,4,256,0
3/4/2021,PCX-4,0,2,4,180,0
3/4/2021,PCX-4,0,2,4,128,4
3/4/2021,PCX-4,0,2,4,90,4
3/4/2021,PCX-4,0,2,4,64,1
3/4/2021,PCX-4,0,2,4,45,4
3/4/2021,PCX-4,0,2,4,32,8
3/4/2021,PCX-4,0,2,4,22.6,5
3/4/2021,PCX-4,0,2,4,16,3
3/4/2021,PCX-4,0,2,4,11.3,2
3/4/2021,PCX-4,0,2,4,8,2
3/4/2021,PCX-4,0,2,4,5.6,1
3/4/2021,PCX-4,0,2,4,4,3
3/4/2021,PCX-4,0,2,4,2.8,0
3/4/2021,PCX-4,0,2,4,2,0
3/4/2021,PCX-4,0,2,4,1.9,63
6/8/2021,PCX-4,0,3,4,256,6
6/8/2021,PCX-4,0,3,4,180,0
6/8/2021,PCX-4,0,3,4,128,3
6/8/2021,PCX-4,0,3,4,90,4
6/8/2021,PCX-4,0,3,4,64,2
6/8/2021,PCX-4,0,3,4,45,4
6/8/2021,PCX-4,0,3,4,32,10
6/8/2021,PCX-4,0,3,4,22.6,3
6/8/2021,PCX-4,0,3,4,16,2
6/8/2021,PCX-4,0,3,4,11.3,1
6/8/2021,PCX-4,0,3,4,8,0
6/8/2021,PCX-4,0,3,4,5.6,0
6/8/2021,PCX-4,0,3,4,4,0
6/8/2021,PCX-4,0,3,4,2.8,1
6/8/2021,PCX-4,0,3,4,2,0
6/8/2021,PCX-4,0,3,4,1.9,64
11/20/2020,PCX-5,0,1,5,256,0
11/20/2020,PCX-5,0,1,5,180,0
11/20/2020,PCX-5,0,1,5,128,1
11/20/2020,PCX-5,0,1,5,90,2
11/20/2020,PCX-5,0,1,5,64,4
11/20/2020,PCX-5,0,1,5,45,5
11/20/2020,PCX-5,0,1,5,32,6
11/20/2020,PCX-5,0,1,5,22.6,9
11/20/2020,PCX-5,0,1,5,16,14
11/20/2020,PCX-5,0,1,5,11.3,8
11/20/2020,PCX-5,0,1,5,8,7
11/20/2020,PCX-5,0,1,5,5.6,6
11/20/2020,PCX-5,0,1,5,4,5
11/20/2020,PCX-5,0,1,5,2.8,2
11/20/2020,PCX-5,0,1,5,2,0
11/20/2020,PCX-5,0,1,5,1.9,31
3/4/2021,PCX-5,0,2,5,256,0
3/4/2021,PCX-5,0,2,5,180,0
3/4/2021,PCX-5,0,2,5,128,3
3/4/2021,PCX-5,0,2,5,90,3
3/4/2021,PCX-5,0,2,5,64,5
3/4/2021,PCX-5,0,2,5,45,6
3/4/2021,PCX-5,0,2,5,32,3
3/4/2021,PCX-5,0,2,5,22.6,9
3/4/2021,PCX-5,0,2,5,16,6
3/4/2021,PCX-5,0,2,5,11.3,4
3/4/2021,PCX-5,0,2,5,8,1
3/4/2021,PCX-5,0,2,5,5.6,0
3/4/2021,PCX-5,0,2,5,4,0
3/4/2021,PCX-5,0,2,5,2.8,0
3/4/2021,PCX-5,0,2,5,2,1
3/4/2021,PCX-5,0,2,5,1.9,59
6/8/2021,PCX-5,0,3,5,256,0
6/8/2021,PCX-5,0,3,5,180,0
6/8/2021,PCX-5,0,3,5,128,0
6/8/2021,PCX-5,0,3,5,90,4
6/8/2021,PCX-5,0,3,5,64,3
6/8/2021,PCX-5,0,3,5,45,2
6/8/2021,PCX-5,0,3,5,32,8
6/8/2021,PCX-5,0,3,5,22.6,4
6/8/2021,PCX-5,0,3,5,16,2
6/8/2021,PCX-5,0,3,5,11.3,4
6/8/2021,PCX-5,0,3,5,8,3
6/8/2021,PCX-5,0,3,5,5.6,1
6/8/2021,PCX-5,0,3,5,4,0
6/8/2021,PCX-5,0,3,5,2.8,0
6/8/2021,PCX-5,0,3,5,2,0
6/8/2021,PCX-5,0,3,5,1.9,69
11/2/2020,Upper Mainstem eFishing,1,1,6,256,0
11/2/2020,Upper Mainstem eFishing,1,1,6,180,0
11/2/2020,Upper Mainstem eFishing,1,1,6,128,1
11/2/2020,Upper Mainstem eFishing,1,1,6,90,14
11/2/2020,Upper Mainstem eFishing,1,1,6,64,7
11/2/2020,Upper Mainstem eFishing,1,1,6,45,21
11/2/2020,Upper Mainstem eFishing,1,1,6,32,18
11/2/2020,Upper Mainstem eFishing,1,1,6,22.6,10
11/2/2020,Upper Mainstem eFishing,1,1,6,16,5
11/2/2020,Upper Mainstem eFishing,1,1,6,11.3,1
11/2/2020,Upper Mainstem eFishing,1,1,6,8,1
11/2/2020,Upper Mainstem eFishing,1,1,6,5.6,0
11/2/2020,Upper Mainstem eFishing,1,1,6,4,0
11/2/2020,Upper Mainstem eFishing,1,1,6,2.8,0
11/2/2020,Upper Mainstem eFishing,1,1,6,2,0
11/2/2020,Upper Mainstem eFishing,1,1,6,1.9,22
11/2/2020,Upper Mainstem eFishing,2,1,6,256,0
11/2/2020,Upper Mainstem eFishing,2,1,6,180,0
11/2/2020,Upper Mainstem eFishing,2,1,6,128,0
11/2/2020,Upper Mainstem eFishing,2,1,6,90,1
11/2/2020,Upper Mainstem eFishing,2,1,6,64,8
11/2/2020,Upper Mainstem eFishing,2,1,6,45,13
11/2/2020,Upper Mainstem eFishing,2,1,6,32,19
11/2/2020,Upper Mainstem eFishing,2,1,6,22.6,7
11/2/2020,Upper Mainstem eFishing,2,1,6,16,14
11/2/2020,Upper Mainstem eFishing,2,1,6,11.3,6
11/2/2020,Upper Mainstem eFishing,2,1,6,8,1
11/2/2020,Upper Mainstem eFishing,2,1,6,5.6,7
11/2/2020,Upper Mainstem eFishing,2,1,6,4,1
11/2/2020,Upper Mainstem eFishing,2,1,6,2.8,0
11/2/2020,Upper Mainstem eFishing,2,1,6,2,0
11/2/2020,Upper Mainstem eFishing,2,1,6,1.9,23
11/2/2020,Upper Mainstem eFishing,3,1,6,256,0
11/2/2020,Upper Mainstem eFishing,3,1,6,180,0
11/2/2020,Upper Mainstem eFishing,3,1,6,128,0
11/2/2020,Upper Mainstem eFishing,3,1,6,90,1
11/2/2020,Upper Mainstem eFishing,3,1,6,64,2
11/2/2020,Upper Mainstem eFishing,3,1,6,45,9
